250;36;10524.172536622827;0.5
250;36;11523.145648654025;0.0
250;37;10960.34192782144;1.0
250;36;10466.064773983011;0.3
250;37;11027.151883078852;1.0
250;36;10109.578235750903;0.6
250;36;10015.248951089121;0.4
250;36;10531.904343924689;0.1
250;36;11512.30271963292;0.1
250;36;10254.802376398475;0.5
250;36;10178.46638199322;0.9
250;36;11522.849400863694;0.0
250;36;10277.930226535796;0.7
250;36;10540.397935309391;0.6
250;36;10638.83911084596;0.4
250;36;11085.307586760831;0.2
250;37;9608.849107927646;0.6
250;36;10779.28569943352;0.3
250;36;10442.725836215239;0.8
250;37;10561.757994388294;0.0
250;36;9864.806802015575;0.5
250;37;10003.928099223283;0.7
